Session_ID,Block_ID,IO_Offset,IO_Size,Op_Name,User
2023-03-19 06:59,4048187105,7340032,1048576,5,region5_312948039
2023-03-19 06:59,4048379839,5242880,1048576,5,region5_312948039
2023-03-19 06:59,4047906538,5118467,3270141,2,region5_312948041
2023-03-19 06:59,4048187105,8388608,92960,5,region5_312948039
2023-03-19 06:59,4048227536,0,70400,2,region5_312948043
2023-03-19 06:59,4048021358,0,2266,2,region5_312948043
2023-03-19 06:59,4048538053,4152625,150443,2,region5_312948045
2023-03-19 06:59,4048227536,0,70400,2,region5_312948043
2023-03-19 06:59,4048341154,0,176,2,region5_312948043
2023-03-19 06:59,4048638501,6556094,1048576,1,region5_312948042
2023-03-19 06:59,4048706430,0,1048576,5,region5_312948039
2023-03-19 06:59,4048379839,6291456,1048576,5,region5_312948039
2023-03-19 06:59,4047970586,8036769,351839,2,region5_312948041
2023-03-19 06:59,4048227536,0,70400,2,region5_312948043
2023-03-19 06:59,4048379839,7340032,1048576,5,region5_312948039
2023-03-19 06:59,4048706430,1048576,1048576,5,region5_312948039
2023-03-19 06:59,4047933131,4052244,957058,2,region5_312948047
2023-03-19 06:59,4048589823,8881855,3206608,2,region5_312948047
2023-03-19 06:59,4048589823,8881855,3206608,2,region5_312948047
2023-03-19 06:59,4048589823,8881855,3206608,2,region5_312948047
2023-03-19 06:59,4048706430,2097152,1048576,5,region5_312948039
2023-03-19 06:59,4048208000,0,8388608,2,region5_312948044
2023-03-19 06:59,4048706430,3145728,1048576,5,region5_312948039
2023-03-19 06:59,4047818521,4194304,4143737,1,region5_312948042
2023-03-19 06:59,4047818521,0,4194304,1,region5_312948042
2023-03-19 06:59,4047759582,0,4055019,2,region5_312948046
2023-03-19 06:59,4048531573,0,1031473,4,region5_312948056
2023-03-19 06:59,4048706430,4194304,1048576,5,region5_312948039
2023-03-19 06:59,4048817050,0,948648,1,region5_312948042
2023-03-19 06:59,4047906538,5119771,3268837,2,region5_312948041
2023-03-19 06:59,4048627405,1268422,7120186,2,region5_312948041
2023-03-19 06:59,4047845236,2859328,3187444,2,region5_312948041
2023-03-19 06:59,4048706430,5242880,1048576,5,region5_312948039
2023-03-19 06:59,4047761102,0,11048704,6,region5_312948057
2023-03-19 06:59,4047977277,0,8388570,3,region5_312948047
2023-03-19 06:59,4048027419,0,8388608,5,region5_312948039
2023-03-19 06:59,4047899672,1098399,7290209,2,region5_312948041
2023-03-19 06:59,4048404765,7335042,1053566,2,region5_312948041
2023-03-19 06:59,4048404765,1394436,1514250,2,region5_312948041
2023-03-19 06:59,4048706430,6291456,1048576,5,region5_312948039
2023-03-19 06:59,4048706430,7340032,1048576,5,region5_312948039
2023-03-19 06:59,4048840234,0,7447604,5,region5_312948057
2023-03-19 06:59,4047852129,0,2318790,2,region5_312948041
2023-03-19 06:59,4047852129,4087098,3603106,2,region5_312948041
2023-03-19 06:59,4048706430,8388608,32086,5,region5_312948039
2023-03-19 06:59,4048382343,0,51341,6,region5_312948057
2023-03-19 06:59,4047750465,2730336,86976,2,region5_312948043
2023-03-19 06:59,4048496084,9865600,61184,2,region5_312948043
2023-03-19 06:59,4048690805,0,3308260,2,region5_312948047
2023-03-19 06:59,4048971686,0,1229,2,region5_312948043
2023-03-19 06:59,4047887104,1674724,6102269,2,region5_312948047
2023-03-19 06:59,4048087217,0,8091025,3,region5_312948042
2023-03-19 06:59,4048536896,0,1460,2,region5_312948043
2023-03-19 06:59,4047887104,1674724,6102269,2,region5_312948047
2023-03-19 06:59,4047995059,0,8478704,2,region5_312948049
2023-03-19 06:59,4047995059,8416368,65200,2,region5_312948049
2023-03-19 06:59,4047933131,3900140,138650,2,region5_312948047
2023-03-19 06:59,4048999466,0,1434160,2,region5_312948049
2023-03-19 06:59,4048082649,2224128,2117632,2,region5_312948053
2023-03-19 06:59,4048082649,102400,2121728,2,region5_312948053
2023-03-19 06:59,4048082649,0,102400,2,region5_312948053
2023-03-19 06:59,4048527315,0,4947812,5,region5_312948039
2023-03-19 06:59,4048653173,0,1048576,5,region5_312948039
2023-03-19 06:59,4048848218,0,8388608,2,region5_312948041
2023-03-19 06:59,4048900564,0,176,2,region5_312948049
2023-03-19 06:59,4048964608,0,176,2,region5_312948043
2023-03-19 06:59,4048999466,854832,7626736,2,region5_312948049
2023-03-19 06:59,4048082649,4341760,2105344,2,region5_312948053
2023-03-19 06:59,4048082649,6447104,1941504,2,region5_312948053
2023-03-19 06:59,4048589823,8881855,3206608,2,region5_312948047
2023-03-19 06:59,4048735419,7252523,1136085,2,region5_312948046
2023-03-19 06:59,4048900564,0,176,2,region5_312948049
2023-03-19 06:59,4047809551,1783911,136160,2,region5_312948041
2023-03-19 06:59,4048653173,1048576,1048576,5,region5_312948039
2023-03-19 06:59,4047933131,0,3900140,2,region5_312948047
2023-03-19 06:59,4047751817,2747744,48,2,region5_312948043
2023-03-19 06:59,4047880687,0,8481568,5,region5_312948039
2023-03-19 06:59,4048653173,2097152,1048576,5,region5_312948039
2023-03-19 06:59,4047893729,0,1447417,2,region5_312948046
2023-03-19 06:59,4048887657,0,8388608,2,region5_312948044
2023-03-19 06:59,4048972853,1023367,7365241,2,region5_312948041
2023-03-19 06:59,4048653173,3145728,1048576,5,region5_312948039
2023-03-19 06:59,4047722913,2818048,2113536,2,region5_312948053
2023-03-19 06:59,4047722913,700416,2117632,2,region5_312948053
2023-03-19 06:59,4047722913,0,700416,2,region5_312948053
2023-03-19 06:59,4048163987,0,848607,2,region5_312948047
2023-03-19 06:59,4047722913,4931584,2109440,2,region5_312948053
2023-03-19 06:59,4047722913,7041024,1347584,2,region5_312948053
2023-03-19 06:59,4047925678,0,8388608,2,region5_312948041
2023-03-19 06:59,4048011097,0,8415045,5,region5_312948039
2023-03-19 06:59,4048507143,183392,48,2,region5_312948043
2023-03-19 06:59,4048767237,0,810817,2,region5_312948046
2023-03-19 06:59,4048767237,2189818,5659700,2,region5_312948046
2023-03-19 06:59,4049007968,0,4542619,2,region5_312948046
2023-03-19 06:59,4048653173,4194304,1048576,5,region5_312948039
2023-03-19 06:59,4048632763,0,8388608,5,region5_312948039
2023-03-19 06:59,4048644060,0,1048576,5,region5_312948039
2023-03-19 06:59,4048653173,5242880,1048576,5,region5_312948039
2023-03-19 06:59,4048978608,0,7182027,1,region5_312948042
2023-03-19 06:59,4049131447,0,5055069,4,region5_312948040
2023-03-19 06:59,4047866691,1964301,1048576,2,region5_312948045
2023-03-19 06:59,4048653173,6291456,1048576,5,region5_312948039
2023-03-19 06:59,4049049043,0,7157872,2,region5_312948049
2023-03-19 06:59,4049049043,5154416,3327152,2,region5_312948049
2023-03-19 06:59,4048382512,0,176,2,region5_312948043
2023-03-19 06:59,4048645301,6255538,2133070,2,region5_312948047
2023-03-19 06:59,4048653173,7340032,1048576,5,region5_312948039
2023-03-19 06:59,4048809776,0,6447829,5,region5_312948039
2023-03-19 06:59,4048883958,0,8388608,4,region5_312948054
2023-03-19 06:59,4049026748,0,8481568,5,region5_312948039
2023-03-19 06:59,4049155901,0,1048576,5,region5_312948039
2023-03-19 06:59,4048644060,1048576,1048576,5,region5_312948039
2023-03-19 06:59,4048944396,6796670,1591938,2,region5_312948041
2023-03-19 06:59,4048944396,983881,1314442,2,region5_312948041
2023-03-19 06:59,4048088025,0,8388608,2,region5_312948044
2023-03-19 06:59,4048599458,0,7330110,2,region5_312948041
2023-03-19 06:59,4049155901,1048576,1048576,5,region5_312948039
2023-03-19 06:59,4048644060,2097152,1023192,5,region5_312948039
2023-03-19 06:59,4049155901,2097152,1048576,5,region5_312948039
2023-03-19 06:59,4049194214,0,1048576,5,region5_312948039
2023-03-19 06:59,4049253059,6055535,1569724,1,region5_312948042
2023-03-19 06:59,4047970578,0,697120,2,region5_312948041
2023-03-19 06:59,4048607820,0,8388608,2,region5_312948041
2023-03-19 06:59,4049155901,3145728,1048576,5,region5_312948039
2023-03-19 06:59,4048425040,361783,920897,2,region5_312948047
2023-03-19 06:59,4047970578,6708701,676174,2,region5_312948041
2023-03-19 06:59,4047970578,1071514,707059,2,region5_312948041
2023-03-19 06:59,4047970578,3059566,504886,2,region5_312948041
2023-03-19 06:59,4048569939,1455565,224695,2,region5_312948045
2023-03-19 06:59,4049155901,4194304,1048576,5,region5_312948039
2023-03-19 06:59,4049194214,1048576,1048576,5,region5_312948039
2023-03-19 06:59,4049194214,2097152,1048576,5,region5_312948039
2023-03-19 07:00,4048227536,0,70400,2,region5_312948043
2023-03-19 07:00,4048258897,229271,4209,2,region5_312948053
2023-03-19 07:00,4048258897,69527,163840,2,region5_312948053
2023-03-19 07:00,4048887591,0,820,5,region5_312948039
2023-03-19 07:00,4049155901,5242880,1048576,5,region5_312948039
2023-03-19 07:00,4049194214,3145728,1048576,5,region5_312948039
2023-03-19 07:00,4049288586,1528,8387080,2,region5_312948046
2023-03-19 07:00,4049288586,0,8388608,2,region5_312948046
2023-03-19 07:00,4047821155,4767950,3620658,2,region5_312948041
2023-03-19 07:00,4047821155,0,8388608,2,region5_312948041
2023-03-19 07:00,4047821155,0,6314721,2,region5_312948041
2023-03-19 07:00,4048239207,0,8388608,2,region5_312948041
2023-03-19 07:00,4048270412,7210624,1177984,2,region5_312948046
2023-03-19 07:00,4048425354,0,7276805,3,region5_312948042
2023-03-19 07:00,4049155901,6291456,1048576,5,region5_312948039
2023-03-19 07:00,4049194214,4194304,1048576,5,region5_312948039
2023-03-19 07:00,4048560492,0,8388608,5,region5_312948039
2023-03-19 07:00,4049155901,7340032,1048576,5,region5_312948039
2023-03-19 07:00,4049194214,5242880,1048576,5,region5_312948039
2023-03-19 07:00,4049253059,7625259,581977,1,region5_312948042
2023-03-19 07:00,4048061201,5935331,1565038,1,region5_312948042
2023-03-19 07:00,4048154950,4047351,1341,2,region5_312948041
2023-03-19 07:00,4048649742,1765451,2104401,2,region5_312948047
2023-03-19 07:00,4048649742,1765451,2104401,2,region5_312948047
2023-03-19 07:00,4048955015,0,446131,3,region5_312948042
2023-03-19 07:00,4049155901,8388608,92960,5,region5_312948039
2023-03-19 07:00,4049194214,6291456,1048576,5,region5_312948039
2023-03-19 07:00,4047860312,1922205,44352,2,region5_312948043
2023-03-19 07:00,4048572139,0,1048576,5,region5_312948039
2023-03-19 07:00,4048649742,1765451,2104401,2,region5_312948047
2023-03-19 07:00,4049194214,7340032,1048576,5,region5_312948039
2023-03-19 07:00,4048009685,1650073,3827703,2,region5_312948041
2023-03-19 07:00,4048184616,4746196,236480,2,region5_312948043
2023-03-19 07:00,4048572139,1048576,1048576,5,region5_312948039
2023-03-19 07:00,4048580248,3920384,48,2,region5_312948043
2023-03-19 07:00,4048861873,0,3436,2,region5_312948043
2023-03-19 07:00,4049194214,8388608,1048576,5,region5_312948039
2023-03-19 07:00,4047751817,7683680,48,2,region5_312948043
2023-03-19 07:00,4049285545,2464888,87534,2,region5_312948041
2023-03-19 07:00,4048572139,2097152,1048576,5,region5_312948039
2023-03-19 07:00,4048706182,0,2779726,4,region5_312948056
2023-03-19 07:00,4049194214,9437184,1048576,5,region5_312948039
2023-03-19 07:00,4049194214,10485760,1048576,5,region5_312948039
2023-03-19 07:00,4047973871,6378575,91264,2,region5_312948043
2023-03-19 07:00,4048071082,0,1043992,2,region5_312948047
2023-03-19 07:00,4048073571,0,8388608,4,region5_312948054
2023-03-19 07:00,4049194214,11534336,1048576,5,region5_312948039
2023-03-19 07:00,4048981975,4224431,92036,2,region5_312948047
2023-03-19 07:00,4048830527,0,7734004,2,region5_312948046
2023-03-19 07:00,4049194214,12582912,567815,5,region5_312948039
2023-03-19 07:00,4048614681,0,2748708,2,region5_312948041
2023-03-19 07:00,4048572139,3145728,1048576,5,region5_312948039
2023-03-19 07:00,4048975203,0,1308318,2,region5_312948046
2023-03-19 07:00,4047732596,7384307,1048576,2,region5_312948047
2023-03-19 07:00,4048058428,0,7231494,2,region5_312948046
2023-03-19 07:00,4048333848,986919,1048576,2,region5_312948046
2023-03-19 07:00,4048333848,0,2035495,2,region5_312948046
2023-03-19 07:00,4048372731,0,8388608,2,region5_312948041
2023-03-19 07:00,4048572139,4194304,1048576,5,region5_312948039
2023-03-19 07:00,4048872136,0,8388608,2,region5_312948041
2023-03-19 07:00,4048164814,0,2080,2,region5_312948043
2023-03-19 07:00,4048425040,7483114,210738,2,region5_312948047
2023-03-19 07:00,4048425040,22861,2937417,2,region5_312948047
2023-03-19 07:00,4048038806,38092,8350516,2,region5_312948041
2023-03-19 07:00,4048300199,1354292,7066,2,region5_312948047
2023-03-19 07:00,4048572139,5242880,1048576,5,region5_312948039
2023-03-19 07:00,4049327585,0,987136,2,region5_312948050
2023-03-19 07:00,4048752283,7025264,1456304,2,region5_312948043
2023-03-19 07:00,4048752283,0,7772720,2,region5_312948043
2023-03-19 07:00,4049319559,2068961,2764504,2,region5_312948041
2023-03-19 07:00,4049319559,3784889,1048576,2,region5_312948041
2023-03-19 07:00,4049327585,987136,2101248,2,region5_312948050
2023-03-19 07:00,4048330998,0,1048576,5,region5_312948039
2023-03-19 07:00,4048714995,2794840,5593768,2,region5_312948041
2023-03-19 07:00,4048714995,0,910530,2,region5_312948041
2023-03-19 07:00,4048840852,0,24941060,3,region5_312948051
2023-03-19 07:00,4048425133,0,17805,4,region5_312948054
2023-03-19 07:00,4048572139,6291456,1048576,5,region5_312948039
2023-03-19 07:00,4048832090,0,5553142,2,region5_312948044
2023-03-19 07:00,4048900631,0,3843,2,region5_312948054
2023-03-19 07:00,4049026411,0,2249081,3,region5_312948042
2023-03-19 07:00,4047732596,7384307,1048576,2,region5_312948047
2023-03-19 07:00,4048192847,0,176,2,region5_312948043
2023-03-19 07:00,4048263107,5792781,2595827,2,region5_312948048
2023-03-19 07:00,4048263107,0,5792781,2,region5_312948048
2023-03-19 07:00,4048572139,7340032,1048576,5,region5_312948039
2023-03-19 07:00,4049327585,3813376,2101248,2,region5_312948050
2023-03-19 07:00,4049327585,1662976,2150400,2,region5_312948050
2023-03-19 07:00,4048046819,0,477224,4,region5_312948047
2023-03-19 07:00,4048330998,1048576,1048576,5,region5_312948039
2023-03-19 07:00,4049021123,0,825888,2,region5_312948041
2023-03-19 07:00,4048425040,361783,920897,2,region5_312948047
2023-03-19 07:00,4049327585,5914624,2101248,2,region5_312948050
2023-03-19 07:00,4049384142,2239008,48,2,region5_312948043
2023-03-19 07:00,4048161554,0,1048576,5,region5_312948039
2023-03-19 07:00,4048308292,0,1048576,5,region5_312948039
2023-03-19 07:00,4048572139,8388608,92960,5,region5_312948039
2023-03-19 07:00,4048883944,0,8388608,5,region5_312948039
2023-03-19 07:00,4049327585,8015872,372736,2,region5_312948050
2023-03-19 07:00,4049365280,382929,1762,2,region5_312948041
2023-03-19 07:00,4049096217,0,1048576,5,region5_312948039
2023-03-19 07:00,4048008533,0,19796,2,region5_312948043
2023-03-19 07:00,4048161554,1048576,338308,5,region5_312948039
2023-03-19 07:00,4048330998,2097152,1048576,5,region5_312948039
2023-03-19 07:00,4048335013,0,1566131,2,region5_312948046
2023-03-19 07:00,4048335013,3357802,2622484,2,region5_312948046
2023-03-19 07:00,4048978608,7182027,816644,1,region5_312948042
2023-03-19 07:00,4049096217,1048576,1048576,5,region5_312948039
2023-03-19 07:00,4048100080,0,8481568,5,region5_312948039
2023-03-19 07:00,4048308292,1048576,1048576,5,region5_312948039
2023-03-19 07:00,4048330998,3145728,1048576,5,region5_312948039
2023-03-19 07:00,4048330998,4194304,1048576,5,region5_312948039
2023-03-19 07:00,4048673969,0,8388608,2,region5_312948041
2023-03-19 07:00,4048697095,1372825,7068,2,region5_312948047
2023-03-19 07:00,4049096217,2097152,831065,5,region5_312948039
2023-03-19 07:00,4048141600,0,1580960,1,region5_312948042
2023-03-19 07:00,4048654284,2511836,3636657,2,region5_312948041
2023-03-19 07:00,4048308292,2097152,1048576,5,region5_312948039
2023-03-19 07:00,4048473126,0,1831,2,region5_312948043
2023-03-19 07:00,4049035988,5373286,21454,2,region5_312948043
2023-03-19 07:00,4049035988,3471408,1049312,2,region5_312948043
2023-03-19 07:00,4049035988,4520720,874020,2,region5_312948043
2023-03-19 07:00,4049506469,0,1978605,2,region5_312948041
2023-03-19 07:00,4049506469,6151099,2237509,2,region5_312948041
2023-03-19 07:00,4048330998,5242880,1048576,5,region5_312948039
2023-03-19 07:00,4048638424,0,8387248,5,region5_312948039
2023-03-19 07:00,4049214742,0,8388608,5,region5_312948039
2023-03-19 07:00,4048308292,3145728,1048576,5,region5_312948039
2023-03-19 07:00,4048308292,4194304,1048576,5,region5_312948039
2023-03-19 07:00,4048565520,217262,233074,2,region5_312948046
2023-03-19 07:00,4048308292,5242880,1048576,5,region5_312948039
2023-03-19 07:00,4048531705,5571126,938651,2,region5_312948041
2023-03-19 07:00,4048492539,7930191,458417,2,region5_312948041
2023-03-19 07:00,4048492539,1042219,1821741,2,region5_312948041
2023-03-19 07:00,4049402716,0,8388608,5,region5_312948039
2023-03-19 07:00,4048330998,6291456,1048576,5,region5_312948039
2023-03-19 07:00,4048814178,0,8749300,6,region5_312948057
2023-03-19 07:00,4048992284,1174373,239821,2,region5_312948041
2023-03-19 07:00,4049465647,0,19175,2,region5_312948043
2023-03-19 07:00,4048630550,5720520,887719,2,region5_312948046
2023-03-19 07:00,4048634997,7489536,234304,2,region5_312948043
2023-03-19 07:00,4048708775,0,1048576,5,region5_312948039
2023-03-19 07:00,4048855108,7901526,487082,2,region5_312948041
2023-03-19 07:00,4049243890,10827557,1013061,2,region5_312948047
2023-03-19 07:00,4049261104,0,15651,5,region5_312948039
2023-03-19 07:00,4048308292,6291456,1048576,5,region5_312948039
2023-03-19 07:00,4048330998,7340032,1048576,5,region5_312948039
2023-03-19 07:00,4048673154,0,1822468,2,region5_312948047
2023-03-19 07:00,4048673154,999099,1048576,2,region5_312948047
2023-03-19 07:00,4048673154,999099,1048576,2,region5_312948047
2023-03-19 07:00,4049243890,10827557,1013061,2,region5_312948047
2023-03-19 07:00,4049381199,0,4280992,2,region5_312948043
2023-03-19 07:00,4048308292,7340032,1048576,5,region5_312948039
2023-03-19 07:00,4048330998,8388608,92960,5,region5_312948039
2023-03-19 07:00,4048630511,0,3793598,2,region5_312948041
2023-03-19 07:00,4049381199,3997968,4483600,2,region5_312948043
2023-03-19 07:00,4048630511,6459235,1929373,2,region5_312948041
2023-03-19 07:00,4049217869,4035259,301962,2,region5_312948047
2023-03-19 07:00,4049217869,10353942,587445,2,region5_312948047
2023-03-19 07:00,4049217869,31744,2376785,2,region5_312948047
2023-03-19 07:00,4049217869,31744,2376785,2,region5_312948047
2023-03-19 07:00,4049217869,4035259,301962,2,region5_312948047
2023-03-19 07:00,4048388254,0,8031101,5,region5_312948039
2023-03-19 07:00,4049217869,31744,2376785,2,region5_312948047
2023-03-19 07:00,4049217869,4035259,301962,2,region5_312948047
2023-03-19 07:00,4049217869,31744,2376785,2,region5_312948047
2023-03-19 07:00,4049059995,3207552,90112,2,region5_312948043
2023-03-19 07:00,4049494176,0,1048576,5,region5_312948039
2023-03-19 07:00,4048388327,0,128,2,region5_312948043
2023-03-19 07:00,4048690805,0,3308260,2,region5_312948047
2023-03-19 07:00,4049494176,1048576,1048576,5,region5_312948039
2023-03-19 07:00,4048408053,8060150,23224,2,region5_312948041
2023-03-19 07:00,4048408053,2552916,3904869,2,region5_312948041
2023-03-19 07:00,4048779396,0,8481568,2,region5_312948049
2023-03-19 07:00,4049494176,2097152,1048576,5,region5_312948039
2023-03-19 07:00,4048440822,0,8387431,3,region5_312948047
2023-03-19 07:00,4048644268,4775642,1777577,2,region5_312948046
2023-03-19 07:00,4048644268,8333332,55276,2,region5_312948046
2023-03-19 07:00,4048644268,0,3036547,2,region5_312948046
2023-03-19 07:00,4048844954,1489991,1232036,2,region5_312948041
2023-03-19 07:00,4048362110,2819705,90666,2,region5_312948041
2023-03-19 07:00,4048638501,7604670,127331,1,region5_312948042
2023-03-19 07:00,4048844954,3876326,1226882,2,region5_312948041
2023-03-19 07:00,4048947856,0,14002880,6,region5_312948057
2023-03-19 07:00,4049494176,3145728,1048576,5,region5_312948039
2023-03-19 07:00,4047761890,0,1483744,2,region5_312948047
2023-03-19 07:00,4049259085,0,8388608,2,region5_312948046
2023-03-19 07:00,4047974133,764225,5628140,2,region5_312948041
2023-03-19 07:00,4049353078,510512,131164,2,region5_312948043
2023-03-19 07:00,4049494176,4194304,1048576,5,region5_312948039
2023-03-19 07:00,4049530113,0,14672502,4,region5_312948048
2023-03-19 07:00,4047918822,6365492,2023116,2,region5_312948041
2023-03-19 07:00,4048582453,0,8357054,3,region5_312948042
2023-03-19 07:00,4049124906,0,8388608,5,region5_312948039
2023-03-19 07:00,4049483170,3834122,1048576,2,region5_312948041
2023-03-19 07:00,4049483170,3240255,1642443,2,region5_312948041
2023-03-19 07:00,4047932624,0,24752084,3,region5_312948051
2023-03-19 07:00,4048445711,900256,7488352,2,region5_312948046
2023-03-19 07:00,4048887657,0,8388608,2,region5_312948044
2023-03-19 07:00,4049386204,0,1048972,2,region5_312948047
2023-03-19 07:00,4049483170,0,973260,2,region5_312948041
